,TIC ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
704,178819686,20190415,,,252-056134,12575245-3945275,,J125752.37-394528.5,6140553127216043648,18487092,,STAR,tmgaia2,194.468528679652,-39.7576961495355,tmgaia2,-76.9016,0.072572,-84.8168,0.0546938,gaia2,10.4837,0.0495219,gaia2,304.276635017484,23.0972461571971,210.049221836796,-30.6882515211884,10.855,0.028,10.265,0.023,,,,,,,,,,,8.858,0.029,8.554,0.023,8.49,0.021,AAA-112-111-000-0-0,,8.422,0.023,8.476,0.019,8.423,0.02,8.518,0.211,9.99915,0.000237,9.5275,0.006,gbprp,gaia2,5521.0,121.673,4.50985,0.0765801,,,0.906761,0.0467135,0.97,0.114611,1.30105,0.28892,DWARF,0.688258,0.0175268,95.1274,0.45155,,,219.0,0.02126365,,,0.00334973074,,,,0.11829,0.110931,0.0583829,0.0350442,0.312558,0.265282,0.0951601,0.0580001,0.0203536,0.0147,0.4495,0.4536,bj2018,85.339,158.007,dered0,10.3832,0.00046,9.4791,0.001231,1,,ucac4,apassdr9,,1.19697545079797,0.848069674058723,194.468097978438,-39.7580613337788,0.0446898394695897,0.0231408101167148,1,0,825085227
705,181159386,20190415,,7740-00537-1,259-054935,11371269-3818258,,J113712.69-381825.8,5385762893242980992,18371007,,STAR,tmgaia2,174.302870478729,-38.3072005798449,tmgaia2,-6.07514,0.0439301,2.29214,0.0301764,gaia2,1.23854,0.0304271,gaia2,287.273332323945,22.2971116970237,192.639796719076,-36.8492882335856,11.796,0.199,11.648,0.057,,,,,,,,,,,10.673,0.026,10.468,0.025,10.378,0.021,AAA-222-111-000-0-0,,10.322,0.022,10.345,0.021,10.355,0.061,9.243,,11.5166,0.000599,11.1689,0.006,rered,gaia2,6719.0,134.454,3.70465,0.0866119,,,2.78212,0.139628,1.43,0.225089,0.0664064,0.0157796,DWARF,14.2122946,0.9993975,789.341,19.1095,0.0937269,0.0100060347,178.0,0.03477034,,,0.00022278534,0.00922967,0.0107824,schlegel,0.168775,0.281402,0.131131,0.148126,0.0131892,0.0183701,0.0731119,0.100112,0.632965,1.36583,18.655,19.564,bj2018,148.146,120.762,dered,11.7813,0.000922,11.1163,0.000675,1,,ucac4,tycho2b3,,0.721217348117984,0.46790002028046,174.302837145093,-38.3071907109134,0.0239560939708202,0.0124558070318566,1,0,764867521
706,219401954,20190415,,8511-00584-1,182-005188,05123961-5344368,,J051239.63-534436.5,4771032638003614976,26151118,,STAR,tmgaia2,78.1650608212794,-53.7435767160198,tmgaia2,17.4881,0.0461718,32.3286,0.0569632,gaia2,5.89603,0.0251725,gaia2,261.323077240241,-35.9860736758344,60.0262285539728,-75.949545093989,10.727,0.086,10.242,0.006,,,,,,,,,,,9.119,0.026,8.806,0.036,8.794,0.024,AAA-112-111-000-0-0,,8.709,0.023,8.755,0.021,8.718,0.022,8.288,0.153,10.0544,0.000301,9.647,0.006,rered,spect,5724.7,122.728,4.11683,0.0748922,-0.24,0.09,1.46191,0.0736884,1.02,0.129493,0.326468,0.0699748,DWARF,2.06797338,0.07616485,168.781,0.7225,0.00869287,0.01011248,57.0,0.0006699559,,,0.00411104038,0.00838486,0.0118401,schlegel,0.118183,0.140803,0.076508,0.0708688,0.0583255,0.081624,0.0605092,0.0892752,0.07613,0.0761997,0.72,0.725,bj2018,127.169,118.287,spect,10.3789,0.001095,9.60448,0.000899,1,,tycho2v3,tycho2b3,,0.802570425384565,0.883343206964075,78.1651881394728,-53.7434375235034,0.0210610183354594,0.027028554038564,1,0,538424763
707,219698950,20190415,,,334-063801,11420608-2321174,,J114206.06-232117.4,3540018633568783488,11138558,,STAR,tmgaia2,175.525335420741,-23.3548411616,tmgaia2,-20.3573,0.064323,-0.924448,0.0461282,gaia2,3.49336,0.0458985,gaia2,282.953959139306,36.8124374247386,185.738237730293,-23.0916718042425,12.712,0.07,12.155,0.08,,,,,,,,,,,10.924,0.024,10.634,0.022,10.58,0.023,AAA-222-111-000-0-0,,10.509,0.022,10.533,0.02,10.514,0.088,8.452,,11.9363,0.000263,11.5122,0.0084,rered,spect,6183.5,127.071,4.58892,0.0829033,0.1,0.12,0.913091,0.0445528,1.18,0.158994,1.55003,0.353428,DWARF,1.09814644,0.05264135,283.971,3.73,0.040287,0.00906609,77.0,0.003821269,,,0.000813853636,0.0114707,0.00666148,panstarrs,0.152597,0.165392,0.0445548,0.0445508,0.340362,0.366494,0.0782409,0.0875656,0.0566614,0.0486213,3.682,3.778,bj2018,140.57,113.572,spect,12.2657,0.00101,11.458,0.00083,1,,ucac4,apassdr9,,1.01855282842589,0.715252494541144,175.525239949003,-23.3548451418912,0.0310965200996942,0.0194827559888146,1,0,768992492
708,229047362,20190415,,6706-00861-1,313-072018,13012637-2731199,,J130126.35-273119.9,6186950525042445824,14393157,,STAR,tmgaia2,195.359900194365,-27.5222002256274,tmgaia2,-29.2679,0.0613135,-6.29279,0.0466278,gaia2,4.70138,0.0323683,gaia2,305.648983161427,35.2967768077029,205.031120014795,-19.3004272808796,12.27,0.381,11.875,0.027,,,,,,,,,,,10.596,0.027,10.268,0.023,10.174,0.021,AAA-222-111-000-0-0,,10.133,0.024,10.168,0.02,10.029,0.046,8.851,,11.6885,0.000335,11.2175,0.0061,rered,spect,5736.0,110.671,4.56303,0.0723772,0.06,0.03,0.876762,0.0390754,1.025,0.123143,1.52082,0.306131,DWARF,0.749712,0.02308255,211.416,1.4575,0.0246496,0.004046525,100.0,0.0130339554,,,0.001028931,0.00502869,0.00306436,panstarrs,0.0820495,0.164237,0.0390548,0.039096,0.301084,0.311178,0.0779625,0.0667919,0.0230729,0.0230922,1.447,1.468,bj2018,89.5765,131.766,spect,12.0676,0.001413,11.1658,0.000832,1,,tycho2v3,tycho2b3,,0.978946571773036,0.723108680368774,195.359758099142,-27.5222273196568,0.0313463853645336,0.0233711319764381,1,0,828251079
709,229811538,20190415,,,330-068649,13143256-2408391,,J131432.55-240839.1,6194034953338162816,11213964,,STAR,tmgaia2,198.635676042031,-24.1442023243618,tmgaia2,-10.7085,0.0637198,2.77566,0.0573751,gaia2,2.09981,0.0424427,gaia2,309.664076527848,38.4253362722632,206.453623955699,-15.0280616094384,13.497,0.055,13.075,0.069,,,,,,,,,,,11.633,0.022,11.329,0.022,11.273,0.023,AAA-222-111-000-0-0,,11.218,0.023,11.238,0.021,11.231,0.121,8.797,,12.7292,0.000257,12.2864,0.0078,rered,gaia2,6252.0,125.784,4.40203,0.0871584,,,1.1466,0.0545527,1.21,0.184341,0.802687,0.188278,DWARF,1.80965829,0.1033592,469.997,9.4505,0.129675,0.007142665,72.0,0.009354544,,,0.000329603179,0.00959331,0.00469202,panstarrs,0.163226,0.205456,0.064696,0.0444095,0.204245,0.172312,0.0922979,0.082019,0.123336,0.0833824,9.264,9.637,bj2018,105.759,145.808,dered,13.0735,0.002182,12.2272,0.001027,1,,ucac4,apassdr9,,1.0106866095526,0.889720819863823,198.635625515908,-24.1441903736117,0.0374460776362491,0.0269008879360998,1,0,839858424
710,248075138,20190415,,,240-058752,12515557-4204249,,J125155.51-420425.0,6139698733664726784,20717687,,STAR,tmgaia2,192.981491721718,-42.0736374739091,tmgaia2,-49.7811,0.0613869,4.86534,0.0638574,gaia2,5.612,0.0413711,gaia2,303.028807195269,20.79801830249,210.114165110566,-33.2617117845345,13.148,0.046,12.169,0.046,,,,,,,,,,,10.542,0.025,10.103,0.022,10.033,0.022,AAA-222-111-000-0-0,,9.923,0.022,9.986,0.02,9.876,0.038,9.382,0.523,11.9686,0.000208,11.3728,0.006,rered,spect,5315.0,130.387,4.61012,0.0864268,0.29,0.05,0.786807,0.0461156,0.92,0.114537,1.88879,0.454444,DWARF,0.445086032,0.01660095,177.291,1.3105,0.043484,0.0104511948,255.0,0.0340343155,,,0.00123676821,0.0109957,0.00990669,schlegel,0.104739,0.124334,0.0582583,0.0339729,0.596453,0.312436,0.115283,0.0575706,0.0186095,0.0145924,1.301,1.32,bj2018,120.831,139.942,spect,12.4834,0.001665,11.3195,0.000989,1,,ucac4,apassdr9,,1.02006270863672,0.990192875436668,192.981202970747,-42.0736165262792,0.0355563250796199,0.0282538553023725,1,0,820267353
711,248111245,20190415,,,218-071988,12541261-4635157,,J125412.60-463515.8,6134228079203074176,23238600,,STAR,tmgaia2,193.552545484957,-46.5877182708062,tmgaia2,-13.5933,0.0697835,0.545336,0.0744838,gaia2,1.19821,0.0581844,gaia2,303.428124925241,16.2813583600255,213.170944914431,-37.0436629722923,13.239,0.049,12.782,0.069,,,,,,,,,,,11.831,0.022,11.651,0.023,11.55,0.023,AAA-222-111-000-0-0,,11.528,0.023,11.527,0.021,11.592,0.152,9.374,,12.6792,0.000299,12.3335,0.0061,rered,gaia2,6669.0,130.095,4.13639,0.0991133,,,1.68054,0.114653,1.41,0.241258,0.297082,0.0830852,DWARF,5.03307056,0.598,816.988,39.2265,0.079303,0.01056831,397.0,0.5555847,,,0.000212051847,0.0133149,0.00782172,schlegel,0.201632,0.280884,0.129025,0.100281,0.0595335,0.106637,0.0767166,0.12151,0.464084,0.731916,37.381,41.072,bj2018,129.648,130.542,dered,12.935,0.001372,12.2751,0.000946,1,,ucac4,apassdr9,,1.17866657412164,1.15499192010298,193.552460323394,-46.5877159228633,0.0493083629296623,0.0337435238522735,1,0,823507790
712,277634430,20190415,,,086-023421,10562716-7259054,,J105627.28-725906.2,5229384714547758720,33837891,,STAR,tmgaia2,164.113309511583,-72.984844640519,tmgaia2,39.4753,0.0809988,-76.4109,0.0597616,gaia2,39.53,0.0399344,gaia2,294.660131312119,-11.9868823237101,227.474599743636,-65.3928538430491,16.768,0.162,14.888,0.08,,,,,,,,,,,10.507,0.023,9.955,0.022,9.664,0.021,AAA-222-111-000-0-0,,9.479,0.023,9.303,0.02,9.173,0.024,8.885,0.216,13.3671,0.000591,12.0874,0.00732763,cdwrf,cdwrf,3306.0,157.0,4.99749,0.015188,,,0.241857,0.00727155,0.2121,0.0201145,14.9922,0.0731877,DWARF,0.0062954016,0.001583313,25.2788,0.0257,,,647.0,0.203079045,,,0.00715641165,,,,,,,,,,,,,,0.0257,0.0257,bj2018,,,cdwrf,14.9086,0.003253,12.164,0.001314,1,,ucac4,bpbj,cooldwarfs_v8,1.56212734439678,0.926818277811829,164.113890334491,-72.9851736327205,0.0376856593096048,0.0308470028210872,1,0,737233060
713,286864983,20190415,,6110-01007-1,341-065865,12404596-2152217,1237671764240105584,J124045.94-215222.0,3502914269362946688,11187015,,STAR,tmgaia2,190.191539233665,-21.8727310810148,tmgaia2,-29.7637,0.079316,-11.733,0.0458047,gaia2,7.35874,0.0517346,gaia2,299.654167934524,40.9310884507362,198.117406104533,-16.0507382407121,12.138,0.313,11.566,0.021,14.6999,0.00584529,12.177,0.000801907,11.4513,0.000747245,11.2108,0.000685285,12.3213,0.00689066,10.118,0.023,9.701,0.025,9.587,0.025,AAA-222-111-000-0-0,,9.528,0.022,9.562,0.02,9.522,0.046,8.131,,11.438,0.001271,10.8815,0.0062,rered,gaia2,5106.0,125.617,4.54884,0.0857404,,,0.815374,0.0503367,0.858,0.104624,1.58276,0.386039,DWARF,0.407129169,0.01358545,135.371,0.955,0.0149641,0.006857805,99.0,0.0265598539,,,0.00141433557,0.00468774,0.00902787,panstarrs,0.08618,0.123068,0.0399166,0.0607568,0.284404,0.487674,0.0652949,0.106186,0.0119065,0.0152644,0.948,0.962,bj2018,83.5046,167.729,dered,11.9203,0.001725,10.8386,0.001221,1,,tycho2v3,tycho2b3,,1.25287448498613,0.710464767120393,190.191401143818,-21.8727815981561,0.042928074446025,0.026433644892663,1,0,812610314
714,286865921,20190415,,6107-00663-1,354-063612,12403650-1917032,1237671266561949799,J124036.47-191703.5,3515865416826633984,8583821,,STAR,tmgaia2,190.152061477239,-19.2842973110595,tmgaia2,-23.1726,0.0800859,-12.8648,0.060859,gaia2,3.66066,0.0495099,gaia2,299.407217600966,43.5133220651338,196.997322841522,-13.6992178759015,12.77,0.61,12.312,0.08,15.4862,0.00758123,12.7593,0.0021902,12.0389,0.00100066,11.8786,0.00140416,12.1284,0.00563469,10.804,0.02,10.471,0.026,10.393,0.023,AAA-222-111-000-0-0,,10.346,0.022,10.393,0.02,10.408,0.073,8.67,,12.0084,0.000229,11.5037,0.006,rered,gaia2,5494.0,128.971,4.34408,0.0834797,,,1.09347,0.0593367,0.963,0.124322,0.736557,0.172719,DWARF,0.981437147,0.03815435,271.103,3.667,0.0431561,0.00969001,71.0,0.0123533634,,,0.000569912838,0.0120268,0.00735322,panstarrs,0.0918015,0.156842,0.0519121,0.0667613,0.121924,0.223514,0.0632024,0.103757,0.0285873,0.0477214,3.618,3.716,bj2018,146.029,111.912,dered,12.4211,0.000898,11.4512,0.00063,1,,ucac4,tycho2b3,,1.25962775027267,0.943868212446552,190.151955775559,-19.2843527012015,0.0357961841282092,0.032325787798573,1,0,812611252
715,294301883,20190415,,6125-00113-1,363-065216,13350194-1730124,,J133501.96-173012.7,3603529272750802560,8628596,,STAR,tmgaia2,203.758140641384,-17.5034795374375,tmgaia2,12.0718,0.07708,-3.83685,0.0702702,gaia2,3.33369,0.0438308,gaia2,317.482599280863,44.1331139197516,208.40974880733,-7.07163355360089,12.687,0.397,11.753,0.031,,,,,,,,,,,10.775,0.027,10.443,0.023,10.396,0.024,AAA-222-111-000-0-0,,10.323,0.023,10.343,0.02,10.381,0.064,8.641,,11.7747,0.000246,11.3473,0.0062,rered,spect,6070.0,110.695,4.41754,0.0778503,0.09,0.04,1.09036,0.0470527,1.134,0.153521,0.874791,0.186732,DWARF,1.45408142,0.0680382,297.462,3.9085,0.0547847,0.010040205,73.0,0.0109235412,,,0.0006006423,0.0128755,0.00720491,panstarrs,0.112545,0.194497,0.0447372,0.0493683,0.157294,0.216169,0.0659349,0.0897658,0.0736002,0.0624762,3.858,3.959,bj2018,99.2596,122.13,spect,12.1065,0.002314,11.2921,0.001527,1,,tycho2v3,tycho2b3,,1.20940370309694,1.08961923417803,203.758195140574,-17.5034960572159,0.0377503406216466,0.0306489528224175,1,0,859167489
716,304042899,20190415,,8627-02241-1,154-059802,10591203-5914025,,J105912.01-591402.3,5338771312498534016,28065334,,STAR,tmgaia2,164.800183853393,-59.2340546066655,tmgaia2,-24.4784,0.0889561,19.5401,0.0928079,gaia2,4.498,0.0530372,gaia2,289.008257903758,0.569339072101532,203.89959606878,-57.3209120514541,10.337,0.062,9.873,0.004,,,,,,,,,,,9.14,0.022,8.957,0.022,8.88,0.019,AAA-222-111-000-0-0,,8.856,0.023,8.874,0.02,8.755,0.032,8.218,0.21,9.83106,0.000304,9.5369,0.006,rered,gaia2,6760.0,137.366,4.23073,0.0892503,,,1.5288,0.0662512,1.45,0.24339,0.405802,0.094969,DWARF,4.39727736,0.2389145,220.953,2.6095,0.0218824,0.00997514,4389.0,0.3099255,,,0.000187296479,0.0101296,0.00982068,schlegel,0.175518,0.311262,0.0641528,0.0683497,0.0949452,0.0949929,0.0816275,0.096873,0.205821,0.272008,2.579,2.64,bj2018,141.587,133.145,dered,10.055,0.001582,9.49541,0.001095,1,,tycho2v3,tycho2b3,,1.58660991789572,1.43922152540399,164.799977819239,-59.2339704758415,0.0425969443696651,0.044852647995376,1,0,738711230
717,306996324,20190415,,,263-063112,11541839-3733097,,,3460438662009633408,18392660,,STAR,tmgaia2,178.576633271141,-37.5527322695786,tmgaia2,251.112,0.0507712,-145.059,0.033576,gaia2,36.7762,0.0430809,gaia2,290.574691275375,23.9442955970662,195.807046207013,-34.5434259682541,13.041,0.051,11.536,0.041,,,,,,,,,,,8.483,0.018,7.877,0.04,7.615,0.02,AAA-111-111-000-0-0,,,,,,,,,,10.7409,0.000478,9.73597,0.0073152,cdwrf,cdwrf,3747.0,157.0,4.70863,0.00910761,,,0.533024,0.0157771,0.52973,0.0202495,3.49796,0.177102,DWARF,0.0504571833,0.0114973914,27.1701,0.03205,,,172.0,0.010056,,,0.006745662,,,,,,,,,,,,,,,,bj2018,,,cdwrf,11.7854,0.001334,9.75804,0.001252,1,,cdwrf,apassdr9,cooldwarfs_v8,0.831745965981465,0.520819563439942,178.577997028192,-37.5533568370094,0.0304281266735565,0.020191940911443,1,0,777837103
718,306996324,20190415,,,263-063112,11541839-3733097,,,3460438662009633408,18392660,,STAR,tmgaia2,178.576633271141,-37.5527322695786,tmgaia2,251.112,0.0507712,-145.059,0.033576,gaia2,36.7762,0.0430809,gaia2,290.574691275375,23.9442955970662,195.807046207013,-34.5434259682541,13.041,0.051,11.536,0.041,,,,,,,,,,,8.483,0.018,7.877,0.04,7.615,0.02,AAA-111-111-000-0-0,,,,,,,,,,10.7409,0.000478,9.73597,0.0073152,cdwrf,cdwrf,3747.0,157.0,4.70863,0.00910761,,,0.533024,0.0157771,0.52973,0.0202495,3.49796,0.177102,DWARF,0.0504571833,0.0114973914,27.1701,0.03205,,,172.0,0.010056,,,0.006745662,,,,,,,,,,,,,,,,bj2018,,,cdwrf,11.7854,0.001334,9.75804,0.001252,1,,cdwrf,apassdr9,cooldwarfs_v8,0.831745965981465,0.520819563439942,178.577997028192,-37.5533568370094,0.0304281266735565,0.020191940911443,1,0,777837103
719,334305570,20190415,,8238-02400-1,205-061593,12122850-4900275,,J121228.49-490027.7,6129679850577921920,23127791,,STAR,tmgaia2,183.118789080501,-49.0076392723267,tmgaia2,-8.8274,0.0512494,-23.3939,0.0359952,gaia2,5.45665,0.0427847,gaia2,296.381828528206,13.3679470524814,206.948012866614,-42.7122492877186,10.381,0.051,9.839,0.003,,,,,,,,,,,8.873,0.021,8.69,0.047,8.604,0.021,AAA-112-111-000-0-0,,8.568,0.023,8.598,0.02,8.598,0.022,8.535,0.23,9.73649,0.000172,9.3712,0.006,rered,spect,6187.29,137.206,4.10017,0.0897048,0.115163,0.0399537,1.60283,0.0833116,1.18,0.169135,0.286561,0.0718154,DWARF,3.39213848,0.150637,182.314,1.433,0.0355051,0.0100432,525.0,0.0168508831,,,0.00172062183,0.0082955,0.0117909,schlegel,0.140395,0.197875,0.0791216,0.0875015,0.0591711,0.0844597,0.0852728,0.0941369,0.163513,0.137761,1.422,1.444,bj2018,146.395,128.017,spect,10.0198,0.000597,9.32627,0.000683,1,,tycho2v3,tycho2b3,,0.873270335165162,0.558382699529853,183.118731139538,-49.0077399960779,0.0219918703857209,0.0225890238586395,1,0,791067877
720,335630746,20190415,,6113-01579-1,374-065004,13172019-1516248,,J131720.14-151625.1,3607877948613218304,8613078,,STAR,tmgaia2,199.334120774378,-15.2735925569419,tmgaia2,-60.5997,0.0826729,-26.0124,0.0650263,gaia2,6.15415,0.0423126,gaia2,312.133418279342,47.1349212667983,203.606562404799,-6.58331303118193,9.507,0.04,9.109,0.003,,,,,,,,,,,8.246,0.021,8.09,0.026,8.055,0.033,AAA-111-111-000-0-0,,8.003,0.024,8.035,0.019,7.993,0.021,7.907,0.148,8.99436,0.000672,8.69009,0.0062,rered,gaia2,6715.0,127.604,4.14361,0.0854414,,,1.67723,0.0684875,1.428,0.243124,0.302656,0.066465,DWARF,5.153053,0.2687475,161.743,1.1155,0.0269831,0.0116196349,67.0,0.0256156474,,,0.00176653534,0.00796647,0.0152728,panstarrs,0.189967,0.296281,0.0643804,0.0725945,0.0540043,0.0789257,0.0702197,0.100663,0.21686,0.320635,1.108,1.123,bj2018,132.119,123.09,dered,9.22647,0.001553,8.64796,0.001898,1,,tycho2v3,tycho2b3,,1.29343875790682,1.00839162081773,199.333850305761,-15.2737045549384,0.0374111703187883,0.0312382779117171,1,0,841727933
721,374095457,20190415,,8205-02851-1,206-045794,10394396-4859482,,J103943.93-485948.0,5364393472446283904,22921134,,STAR,tmgaia2,159.933104155446,-48.9967319961787,tmgaia2,-14.9156,0.0703495,10.5365,0.0674817,gaia2,1.54825,0.0434725,gaia2,281.801341951404,8.39571407446874,188.640486394365,-51.4390630853496,8.125,0.024,8.178,0.003,,,,,,,,,,,8.136,0.026,8.175,0.047,8.142,0.049,AAA-111-111-000-0-0,,8.128,0.022,8.165,0.02,8.199,0.023,8.194,0.189,8.14494,0.000728,8.2158,0.0067,rered,gaia2,,,,,,,,,,,,,,,,634.714,17.664,0.179433,0.00336246,,,,,,0.0033055,0.00341942,schlegel,,,,,,,,,,,17.182,18.146,bj2018,,,,8.1448,0.001461,8.14898,0.003563,1,,tycho2v3,tycho2b3,,1.19877064349894,1.04649488715566,159.933006274419,-48.9966866307336,0.0337317414842335,0.0332557289893817,-1,0,724574279
722,398943781,20190415,,7247-00587-1,297-070753,12422849-3038235,,J124228.50-303823.4,6160877943251930368,16209979,,STAR,tmgaia2,190.618728884797,-30.6398687813549,tmgaia2,14.9002,0.076243,11.8885,0.0539861,gaia2,6.09247,0.0393944,gaia2,300.65376388123,32.1922286551083,202.378738691546,-23.8610393335481,12.361,0.25,11.632,0.018,,,,,,,,,,,10.096,0.024,9.752,0.024,9.677,0.019,AAA-222-111-000-0-0,,9.646,0.024,9.689,0.02,9.64,0.037,8.712,0.326,11.2823,0.001447,10.7875,0.0063,rered,spect,5546.0,108.274,4.53848,0.0749977,0.06,0.02,0.880069,0.0416458,0.976,0.123773,1.43186,0.306193,DWARF,0.6601581,0.022019,163.371,1.0595,0.0244651,0.007451855,106.0,0.00294455141,,,0.00145754113,0.00549178,0.00941193,panstarrs,0.0918694,0.155677,0.0512111,0.0320804,0.256852,0.355534,0.0562327,0.0937627,0.0207587,0.0232793,1.052,1.067,bj2018,101.76,114.789,spect,11.6951,0.002129,10.7445,0.001752,1,,tycho2v3,tycho2b3,,1.22605834847143,0.837099219644922,190.618803448446,-30.6398175947785,0.0429173808634613,0.0229503902240369,1,0,814192161
723,413376180,20190415,,,338-064662,11465738-2233467,,J114657.33-223346.7,3492502001623237888,11142115,,STAR,tmgaia2,176.739042859126,-22.5630046964693,tmgaia2,-46.4235,0.0465543,-1.17245,0.0241725,gaia2,2.89606,0.0308646,gaia2,283.964057629995,37.9221714605512,186.462403845061,-21.8965630799795,14.53,0.049,13.565,0.092,,,,,,,,,,,11.906,0.024,11.475,0.023,11.386,0.023,AAA-222-111-000-0-0,,11.285,0.024,11.333,0.022,11.357,0.196,8.812,,13.3419,0.000779,12.7492,0.0062,rered,gaia2,4985.0,123.515,4.41618,0.0863331,,,0.931471,0.0590452,0.825,0.0938295,1.02081,0.260529,DWARF,0.482718974,0.01953485,341.925,3.636,0.0332653,0.00927685,68.0,0.002955384,,,0.000414380134,0.008265,0.0102887,panstarrs,0.0821321,0.105527,0.0424658,0.0756246,0.242545,0.278513,0.0959047,0.0767615,0.0229839,0.0160858,3.598,3.674,bj2018,121.586,125.444,dered,13.8484,0.002174,12.6901,0.001229,1,,ucac4,apassdr9,,0.736125551909298,0.374837732578055,176.73882641298,-22.5630097446628,0.021583787335277,0.0110863350659857,1,0,772074558
724,429358906,20190415,,,356-064219,12154108-1854365,,J121540.94-185437.0,3518374197418907648,8564952,,STAR,tmgaia2,183.92110649533,-18.9101792165352,tmgaia2,-163.72,0.151313,-36.8186,0.0955335,gaia2,19.0147,0.0732826,gaia2,291.30833065985,43.1531694241355,191.281030556578,-15.7600668514953,16.359,0.093,14.83,0.024,,,,,,,,,,,10.675,0.021,10.108,0.024,9.86,0.024,AAA-222-111-000-0-0,,9.717,0.022,9.559,0.02,9.399,0.041,8.804,0.454,13.5645,0.000514,12.2875,0.00731181,cdwrf,cdwrf,3320.0,157.0,4.82069,0.00402483,,,0.406516,0.0122887,0.398817,0.0204054,5.93664,0.234608,DWARF,0.0180884916,0.00454062736,52.5122,0.2036,,,58.0,0.004624526,,,0.00157200918,,,,,,,,,,,,,,0.2028,0.2044,bj2018,,,cdwrf,15.0789,0.001855,12.3618,0.001224,1,,cdwrf,apassdr9,cooldwarfs_v8,2.37826701891528,1.48198229417736,183.920361373925,-18.9103377425497,0.0540271874055449,0.0599495497031864,1,0,792808700
725,451645081,20190415,,8621-01302-1,177-077624,11283757-5447032,,J112837.42-544703.1,5346489781022102400,27016070,,STAR,tmgaia2,172.156526674746,-54.7842365834131,tmgaia2,-119.182,0.0444891,3.23099,0.0363419,gaia2,18.0529,0.0324215,gaia2,291.099451671155,6.17380342728144,203.868862122365,-51.3405981607033,12.239,0.216,11.199,0.019,,,,,,,,,,,8.973,0.032,8.378,0.049,8.274,0.026,AAA-112-111-000-0-0,,8.174,0.022,8.238,0.02,8.177,0.019,8.118,0.145,10.6219,0.000454,9.9222,0.006,gbprp,spect,4498.94,133.721,4.6393,0.100558,0.25,0.09,0.668361,0.0577939,0.71,0.0804688,2.37807,0.714753,DWARF,0.164876133,0.008782225,55.3043,0.0999,,,1374.0,0.11118409,,,0.0005024318,,,,0.0960857,0.0648518,0.0633623,0.0522256,0.762367,0.667139,0.116998,0.084119,0.00946262,0.00810183,0.0997,0.1001,bj2018,135.555,131.886,spect,11.2803,0.001512,9.86825,0.000866,1,,tycho2v3,tycho2b3,,0.777060004006079,0.563760203440107,172.155636813653,-54.7842226754616,0.024889110508953,0.0227880804924006,1,0,759519586
726,460984940,20190415,,8961-01933-1,132-038017,10372190-6339181,,J103721.89-633919.7,5251941573573934080,,,STAR,tmgaia2,159.341185915106,-63.6550253420279,tmgaia2,3.56686,0.046562,-154.911,0.0459945,gaia2,15.451,0.0262143,gaia2,288.701099333436,-4.55105870117186,207.135990561863,-62.1862168147579,10.213,0.042,9.412,0.003,,,,,,,,,,,8.071,0.02,7.728,0.029,7.64,0.023,AAA-111-111-000-0-0,,7.569,0.026,7.66,0.02,7.658,0.02,7.738,0.106,9.23501,0.0002,8.7537,0.006,gbprp,gaia2,5464.0,129.939,4.51542,0.0836963,,,0.896313,0.0499648,0.96,0.122658,1.33319,0.314803,DWARF,0.6451445,0.0157158,64.5997,0.1102,,,2761.0,0.103365496,,,0.000691937457,,,,0.106225,0.139092,0.0458613,0.0540683,0.260557,0.369049,0.0664396,0.100953,0.0195526,0.011879,0.11,0.1104,bj2018,138.466,121.413,dered0,9.63482,0.001105,8.71087,0.001798,1,,tycho2v3,tycho2b3,,0.849748438060425,0.713326892183343,159.341220521207,-63.6556923199541,0.0230756345960875,0.0242448828494752,1,0,723445130
