,TIC ID,dataURL
206,271893367,mast:TESS/product/tess2019112060037-s0011-0000000271893367-0143-s_lc.fits
207,271893367,mast:TESS/product/tess2019140104343-s0012-0000000271893367-0144-s_lc.fits
208,271893367,mast:TESS/product/tess2019169103026-s0013-0000000271893367-0146-s_lc.fits
209,271893367,mast:TESS/product/tess2018206190142-s0001-s0013-0000000271893367-00226_dvt.fits
210,231081369,mast:TESS/product/tess2019058134432-s0009-0000000231081369-0139-s_lc.fits
211,231081369,mast:TESS/product/tess2019085135100-s0010-0000000231081369-0140-s_lc.fits
212,231081369,mast:TESS/product/tess2019112060037-s0011-0000000231081369-0143-s_lc.fits
213,231081369,mast:TESS/product/tess2019140104343-s0012-0000000231081369-0144-s_lc.fits
214,231081369,mast:TESS/product/tess2019169103026-s0013-0000000231081369-0146-s_lc.fits
215,231081369,mast:TESS/product/tess2018206190142-s0001-s0013-0000000231081369-00226_dvt.fits
216,140691463,mast:TESS/product/tess2019058134432-s0009-0000000140691463-0139-s_lc.fits
217,140691463,mast:TESS/product/tess2019112060037-s0011-0000000140691463-0143-s_lc.fits
218,140691463,mast:TESS/product/tess2019140104343-s0012-0000000140691463-0144-s_lc.fits
219,140691463,mast:TESS/product/tess2019169103026-s0013-0000000140691463-0146-s_lc.fits
220,140691463,mast:TESS/product/tess2018206190142-s0001-s0013-0000000140691463-00226_dvt.fits
221,394657039,mast:TESS/product/tess2019169103026-s0013-0000000394657039-0146-s_lc.fits
222,348770361,mast:TESS/product/tess2019140104343-s0012-0000000348770361-0144-s_lc.fits
223,348770361,mast:TESS/product/tess2019169103026-s0013-0000000348770361-0146-s_lc.fits
224,348770361,mast:TESS/product/tess2018206190142-s0001-s0013-0000000348770361-00226_dvt.fits
225,179317684,mast:TESS/product/tess2019058134432-s0009-0000000179317684-0139-s_lc.fits
226,179317684,mast:TESS/product/tess2019085135100-s0010-0000000179317684-0140-s_lc.fits
227,179317684,mast:TESS/product/tess2019112060037-s0011-0000000179317684-0143-s_lc.fits
228,179317684,mast:TESS/product/tess2019140104343-s0012-0000000179317684-0144-s_lc.fits
229,179317684,mast:TESS/product/tess2019169103026-s0013-0000000179317684-0146-s_lc.fits
230,179317684,mast:TESS/product/tess2018206190142-s0001-s0013-0000000179317684-00226_dvt.fits
231,350743714,mast:TESS/product/tess2019006130736-s0007-0000000350743714-0131-s_lc.fits
232,350743714,mast:TESS/product/tess2018319095959-s0005-0000000350743714-0125-s_lc.fits
233,350743714,mast:TESS/product/tess2018292075959-s0004-0000000350743714-0124-s_lc.fits
234,350743714,mast:TESS/product/tess2018263035959-s0003-0000000350743714-0123-s_lc.fits
235,350743714,mast:TESS/product/tess2019032160000-s0008-0000000350743714-0136-s_lc.fits
236,350743714,mast:TESS/product/tess2018349182459-s0006-0000000350743714-0126-s_lc.fits
237,350743714,mast:TESS/product/tess2019058134432-s0009-0000000350743714-0139-s_lc.fits
238,350743714,mast:TESS/product/tess2018206190142-s0001-s0009-0000000350743714-00205_dvt.fits
239,350743714,mast:TESS/product/tess2018206190142-s0001-s0006-0000000350743714-00196_dvt.fits
240,350743714,mast:TESS/product/tess2019085135100-s0010-0000000350743714-0140-s_lc.fits
241,350743714,mast:TESS/product/tess2019112060037-s0011-0000000350743714-0143-s_lc.fits
242,350743714,mast:TESS/product/tess2019140104343-s0012-0000000350743714-0144-s_lc.fits
243,350743714,mast:TESS/product/tess2019169103026-s0013-0000000350743714-0146-s_lc.fits
244,350743714,mast:TESS/product/tess2018206190142-s0001-s0013-0000000350743714-00226_dvt.fits
245,149990841,mast:TESS/product/tess2019058134432-s0009-0000000149990841-0139-s_lc.fits
246,149990841,mast:TESS/product/tess2019112060037-s0011-0000000149990841-0143-s_lc.fits
247,149990841,mast:TESS/product/tess2019140104343-s0012-0000000149990841-0144-s_lc.fits
248,149990841,mast:TESS/product/tess2018206190142-s0001-s0013-0000000149990841-00226_dvt.fits
